JournalID,LineNumber,PostingDate,EntityID,AccountCode,Debit,Credit,Amount,Description,IntercompanyEntityID,IsIntercompany
JNL1289,2,2025-10-28,ENT002,380,0.00,10000.00,-10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1290,1,2025-10-28,ENT003,880,6000.00,0.00,6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1290,2,2025-10-28,ENT003,380,0.00,6000.00,-6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1291,1,2025-10-28,ENT003,180,8500.00,0.00,8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1291,2,2025-10-28,ENT003,600,0.00,8500.00,-8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1292,1,2025-10-28,ENT002,750,8500.00,0.00,8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1292,2,2025-10-28,ENT002,380,0.00,8500.00,-8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1293,1,2025-11-15,ENT001,110,198400.00,0.00,198400.00,Advisory Billings - M17,,FALSE
JNL1293,2,2025-11-15,ENT001,610,0.00,198400.00,-198400.00,Advisory Billings - M17,,FALSE
JNL1294,1,2025-11-28,ENT001,800,93000.00,0.00,93000.00,Monthly Payroll - M17,,FALSE
JNL1294,2,2025-11-28,ENT001,805,11160.00,0.00,11160.00,Monthly Payroll - M17,,FALSE
JNL1294,3,2025-11-28,ENT001,100,0.00,93000.00,-93000.00,Monthly Payroll - M17,,FALSE
JNL1294,4,2025-11-28,ENT001,330,0.00,11160.00,-11160.00,Monthly Payroll - M17,,FALSE
JNL1295,1,2025-11-28,ENT001,820,12000.00,0.00,12000.00,Operating Costs & Rent - M17,,FALSE
JNL1295,2,2025-11-28,ENT001,830,3500.00,0.00,3500.00,Operating Costs & Rent - M17,,FALSE
JNL1295,3,2025-11-28,ENT001,100,0.00,15500.00,-15500.00,Operating Costs & Rent - M17,,FALSE
JNL1296,1,2025-11-15,ENT002,100,347200.00,0.00,347200.00,Food Retailing Sales - M17,,FALSE
JNL1296,2,2025-11-15,ENT002,600,0.00,347200.00,-347200.00,Food Retailing Sales - M17,,FALSE
JNL1297,1,2025-11-15,ENT002,700,201376.00,0.00,201376.00,Produce Inventory Purchase - M17,,FALSE
JNL1297,2,2025-11-15,ENT002,100,0.00,201376.00,-201376.00,Produce Inventory Purchase - M17,,FALSE
JNL1298,1,2025-11-28,ENT002,800,55800.00,0.00,55800.00,Monthly Payroll - M17,,FALSE
JNL1298,2,2025-11-28,ENT002,805,6696.00,0.00,6696.00,Monthly Payroll - M17,,FALSE
JNL1298,3,2025-11-28,ENT002,100,0.00,55800.00,-55800.00,Monthly Payroll - M17,,FALSE
JNL1298,4,2025-11-28,ENT002,330,0.00,6696.00,-6696.00,Monthly Payroll - M17,,FALSE
JNL1299,1,2025-11-28,ENT002,820,8500.00,0.00,8500.00,Store Operating Costs - M17,,FALSE
JNL1299,2,2025-11-28,ENT002,810,4200.00,0.00,4200.00,Store Operating Costs - M17,,FALSE
JNL1299,3,2025-11-28,ENT002,100,0.00,12700.00,-12700.00,Store Operating Costs - M17,,FALSE
JNL1300,1,2025-11-15,ENT003,110,235600.00,0.00,235600.00,Freight Service Revenue - M17,,FALSE
JNL1300,2,2025-11-15,ENT003,600,0.00,235600.00,-235600.00,Freight Service Revenue - M17,,FALSE
JNL1301,1,2025-11-15,ENT003,710,65968.00,0.00,65968.00,Fleet Fuel & Maintenance - M17,,FALSE
JNL1301,2,2025-11-15,ENT003,810,6500.00,0.00,6500.00,Fleet Fuel & Maintenance - M17,,FALSE
JNL1301,3,2025-11-15,ENT003,100,0.00,72468.00,-72468.00,Fleet Fuel & Maintenance - M17,,FALSE
JNL1302,1,2025-11-28,ENT003,800,74400.00,0.00,74400.00,Driver Payroll - M17,,FALSE
JNL1302,2,2025-11-28,ENT003,805,8928.00,0.00,8928.00,Driver Payroll - M17,,FALSE
JNL1302,3,2025-11-28,ENT003,100,0.00,74400.00,-74400.00,Driver Payroll - M17,,FALSE
JNL1302,4,2025-11-28,ENT003,330,0.00,8928.00,-8928.00,Driver Payroll - M17,,FALSE
JNL1303,1,2025-11-28,ENT003,890,4500.00,0.00,4500.00,Vehicle Depreciation - M17,,FALSE
JNL1303,2,2025-11-28,ENT003,210,0.00,4500.00,-4500.00,Vehicle Depreciation - M17,,FALSE
JNL1304,1,2025-11-15,ENT004,100,25000.00,0.00,25000.00,Property Rent Collection - M17,,FALSE
JNL1304,2,2025-11-15,ENT004,620,0.00,25000.00,-25000.00,Property Rent Collection - M17,,FALSE
JNL1305,1,2025-11-28,ENT004,895,5200.00,0.00,5200.00,Bank Facility Interest - M17,,FALSE
JNL1305,2,2025-11-28,ENT004,100,0.00,5200.00,-5200.00,Bank Facility Interest - M17,,FALSE
JNL1306,1,2025-11-28,ENT001,180,16000.00,0.00,16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1306,2,2025-11-28,ENT001,650,0.00,16000.00,-16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1307,1,2025-11-28,ENT002,880,10000.00,0.00,10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1307,2,2025-11-28,ENT002,380,0.00,10000.00,-10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1308,1,2025-11-28,ENT003,880,6000.00,0.00,6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1308,2,2025-11-28,ENT003,380,0.00,6000.00,-6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1309,1,2025-11-28,ENT003,180,8500.00,0.00,8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1309,2,2025-11-28,ENT003,600,0.00,8500.00,-8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1310,1,2025-11-28,ENT002,750,8500.00,0.00,8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1310,2,2025-11-28,ENT002,380,0.00,8500.00,-8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1311,1,2025-12-15,ENT001,110,200800.00,0.00,200800.00,Advisory Billings - M18,,FALSE
JNL1311,2,2025-12-15,ENT001,610,0.00,200800.00,-200800.00,Advisory Billings - M18,,FALSE
JNL1312,1,2025-12-28,ENT001,800,94125.00,0.00,94125.00,Monthly Payroll - M18,,FALSE
JNL1312,2,2025-12-28,ENT001,805,11295.00,0.00,11295.00,Monthly Payroll - M18,,FALSE
JNL1312,3,2025-12-28,ENT001,100,0.00,94125.00,-94125.00,Monthly Payroll - M18,,FALSE
JNL1312,4,2025-12-28,ENT001,330,0.00,11295.00,-11295.00,Monthly Payroll - M18,,FALSE
JNL1313,1,2025-12-28,ENT001,820,12000.00,0.00,12000.00,Operating Costs & Rent - M18,,FALSE
JNL1313,2,2025-12-28,ENT001,830,3500.00,0.00,3500.00,Operating Costs & Rent - M18,,FALSE
JNL1313,3,2025-12-28,ENT001,100,0.00,15500.00,-15500.00,Operating Costs & Rent - M18,,FALSE
JNL1314,1,2025-12-15,ENT002,100,351400.00,0.00,351400.00,Food Retailing Sales - M18,,FALSE
JNL1314,2,2025-12-15,ENT002,600,0.00,351400.00,-351400.00,Food Retailing Sales - M18,,FALSE
JNL1315,1,2025-12-15,ENT002,700,203812.00,0.00,203812.00,Produce Inventory Purchase - M18,,FALSE
JNL1315,2,2025-12-15,ENT002,100,0.00,203812.00,-203812.00,Produce Inventory Purchase - M18,,FALSE
JNL1316,1,2025-12-28,ENT002,800,56475.00,0.00,56475.00,Monthly Payroll - M18,,FALSE
JNL1316,2,2025-12-28,ENT002,805,6777.00,0.00,6777.00,Monthly Payroll - M18,,FALSE
JNL1316,3,2025-12-28,ENT002,100,0.00,56475.00,-56475.00,Monthly Payroll - M18,,FALSE
JNL1316,4,2025-12-28,ENT002,330,0.00,6777.00,-6777.00,Monthly Payroll - M18,,FALSE
JNL1317,1,2025-12-28,ENT002,820,8500.00,0.00,8500.00,Store Operating Costs - M18,,FALSE
JNL1317,2,2025-12-28,ENT002,810,4200.00,0.00,4200.00,Store Operating Costs - M18,,FALSE
JNL1317,3,2025-12-28,ENT002,100,0.00,12700.00,-12700.00,Store Operating Costs - M18,,FALSE
JNL1318,1,2025-12-15,ENT003,110,238450.00,0.00,238450.00,Freight Service Revenue - M18,,FALSE
JNL1318,2,2025-12-15,ENT003,600,0.00,238450.00,-238450.00,Freight Service Revenue - M18,,FALSE
JNL1319,1,2025-12-15,ENT003,710,66766.00,0.00,66766.00,Fleet Fuel & Maintenance - M18,,FALSE
JNL1319,2,2025-12-15,ENT003,810,6500.00,0.00,6500.00,Fleet Fuel & Maintenance - M18,,FALSE
JNL1319,3,2025-12-15,ENT003,100,0.00,73266.00,-73266.00,Fleet Fuel & Maintenance - M18,,FALSE
JNL1320,1,2025-12-28,ENT003,800,75300.00,0.00,75300.00,Driver Payroll - M18,,FALSE
JNL1320,2,2025-12-28,ENT003,805,9036.00,0.00,9036.00,Driver Payroll - M18,,FALSE
JNL1320,3,2025-12-28,ENT003,100,0.00,75300.00,-75300.00,Driver Payroll - M18,,FALSE
JNL1320,4,2025-12-28,ENT003,330,0.00,9036.00,-9036.00,Driver Payroll - M18,,FALSE
JNL1321,1,2025-12-28,ENT003,890,4500.00,0.00,4500.00,Vehicle Depreciation - M18,,FALSE
JNL1321,2,2025-12-28,ENT003,210,0.00,4500.00,-4500.00,Vehicle Depreciation - M18,,FALSE
JNL1322,1,2025-12-15,ENT004,100,25000.00,0.00,25000.00,Property Rent Collection - M18,,FALSE
JNL1322,2,2025-12-15,ENT004,620,0.00,25000.00,-25000.00,Property Rent Collection - M18,,FALSE
JNL1323,1,2025-12-28,ENT004,895,5200.00,0.00,5200.00,Bank Facility Interest - M18,,FALSE
JNL1323,2,2025-12-28,ENT004,100,0.00,5200.00,-5200.00,Bank Facility Interest - M18,,FALSE
JNL1324,1,2025-12-28,ENT001,180,16000.00,0.00,16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1324,2,2025-12-28,ENT001,650,0.00,16000.00,-16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1325,1,2025-12-28,ENT002,880,10000.00,0.00,10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1325,2,2025-12-28,ENT002,380,0.00,10000.00,-10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1326,1,2025-12-28,ENT003,880,6000.00,0.00,6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1326,2,2025-12-28,ENT003,380,0.00,6000.00,-6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1327,1,2025-12-28,ENT003,180,8500.00,0.00,8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1327,2,2025-12-28,ENT003,600,0.00,8500.00,-8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1328,1,2025-12-28,ENT002,750,8500.00,0.00,8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1328,2,2025-12-28,ENT002,380,0.00,8500.00,-8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1329,1,2026-01-15,ENT001,110,203200.00,0.00,203200.00,Advisory Billings - M19,,FALSE
JNL1329,2,2026-01-15,ENT001,610,0.00,203200.00,-203200.00,Advisory Billings - M19,,FALSE
JNL1330,1,2026-01-28,ENT001,800,95250.00,0.00,95250.00,Monthly Payroll - M19,,FALSE
JNL1330,2,2026-01-28,ENT001,805,11430.00,0.00,11430.00,Monthly Payroll - M19,,FALSE
JNL1330,3,2026-01-28,ENT001,100,0.00,95250.00,-95250.00,Monthly Payroll - M19,,FALSE
JNL1330,4,2026-01-28,ENT001,330,0.00,11430.00,-11430.00,Monthly Payroll - M19,,FALSE
JNL1331,1,2026-01-28,ENT001,820,12000.00,0.00,12000.00,Operating Costs & Rent - M19,,FALSE
JNL1331,2,2026-01-28,ENT001,830,3500.00,0.00,3500.00,Operating Costs & Rent - M19,,FALSE
JNL1331,3,2026-01-28,ENT001,100,0.00,15500.00,-15500.00,Operating Costs & Rent - M19,,FALSE
JNL1332,1,2026-01-15,ENT002,100,355600.00,0.00,355600.00,Food Retailing Sales - M19,,FALSE
JNL1332,2,2026-01-15,ENT002,600,0.00,355600.00,-355600.00,Food Retailing Sales - M19,,FALSE
JNL1333,1,2026-01-15,ENT002,700,206248.00,0.00,206248.00,Produce Inventory Purchase - M19,,FALSE
JNL1333,2,2026-01-15,ENT002,100,0.00,206248.00,-206248.00,Produce Inventory Purchase - M19,,FALSE
JNL1334,1,2026-01-28,ENT002,800,57150.00,0.00,57150.00,Monthly Payroll - M19,,FALSE
JNL1334,2,2026-01-28,ENT002,805,6858.00,0.00,6858.00,Monthly Payroll - M19,,FALSE
JNL1334,3,2026-01-28,ENT002,100,0.00,57150.00,-57150.00,Monthly Payroll - M19,,FALSE
JNL1334,4,2026-01-28,ENT002,330,0.00,6858.00,-6858.00,Monthly Payroll - M19,,FALSE
JNL1335,1,2026-01-28,ENT002,820,8500.00,0.00,8500.00,Store Operating Costs - M19,,FALSE
JNL1335,2,2026-01-28,ENT002,810,4200.00,0.00,4200.00,Store Operating Costs - M19,,FALSE
JNL1335,3,2026-01-28,ENT002,100,0.00,12700.00,-12700.00,Store Operating Costs - M19,,FALSE
JNL1336,1,2026-01-15,ENT003,110,241300.00,0.00,241300.00,Freight Service Revenue - M19,,FALSE
JNL1336,2,2026-01-15,ENT003,600,0.00,241300.00,-241300.00,Freight Service Revenue - M19,,FALSE
JNL1337,1,2026-01-15,ENT003,710,67564.00,0.00,67564.00,Fleet Fuel & Maintenance - M19,,FALSE
JNL1337,2,2026-01-15,ENT003,810,6500.00,0.00,6500.00,Fleet Fuel & Maintenance - M19,,FALSE
JNL1337,3,2026-01-15,ENT003,100,0.00,74064.00,-74064.00,Fleet Fuel & Maintenance - M19,,FALSE
JNL1338,1,2026-01-28,ENT003,800,76200.00,0.00,76200.00,Driver Payroll - M19,,FALSE
JNL1338,2,2026-01-28,ENT003,805,9144.00,0.00,9144.00,Driver Payroll - M19,,FALSE
JNL1338,3,2026-01-28,ENT003,100,0.00,76200.00,-76200.00,Driver Payroll - M19,,FALSE
JNL1338,4,2026-01-28,ENT003,330,0.00,9144.00,-9144.00,Driver Payroll - M19,,FALSE
JNL1339,1,2026-01-28,ENT003,890,4500.00,0.00,4500.00,Vehicle Depreciation - M19,,FALSE
JNL1339,2,2026-01-28,ENT003,210,0.00,4500.00,-4500.00,Vehicle Depreciation - M19,,FALSE
JNL1340,1,2026-01-15,ENT004,100,25000.00,0.00,25000.00,Property Rent Collection - M19,,FALSE
JNL1340,2,2026-01-15,ENT004,620,0.00,25000.00,-25000.00,Property Rent Collection - M19,,FALSE
JNL1341,1,2026-01-28,ENT004,895,5200.00,0.00,5200.00,Bank Facility Interest - M19,,FALSE
JNL1341,2,2026-01-28,ENT004,100,0.00,5200.00,-5200.00,Bank Facility Interest - M19,,FALSE
JNL1342,1,2026-01-28,ENT001,180,16000.00,0.00,16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1342,2,2026-01-28,ENT001,650,0.00,16000.00,-16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1343,1,2026-01-28,ENT002,880,10000.00,0.00,10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1343,2,2026-01-28,ENT002,380,0.00,10000.00,-10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1344,1,2026-01-28,ENT003,880,6000.00,0.00,6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1344,2,2026-01-28,ENT003,380,0.00,6000.00,-6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1345,1,2026-01-28,ENT003,180,8500.00,0.00,8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1345,2,2026-01-28,ENT003,600,0.00,8500.00,-8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1346,1,2026-01-28,ENT002,750,8500.00,0.00,8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1346,2,2026-01-28,ENT002,380,0.00,8500.00,-8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1347,1,2026-02-15,ENT001,110,205600.00,0.00,205600.00,Advisory Billings - M20,,FALSE
JNL1347,2,2026-02-15,ENT001,610,0.00,205600.00,-205600.00,Advisory Billings - M20,,FALSE
JNL1348,1,2026-02-28,ENT001,800,96375.00,0.00,96375.00,Monthly Payroll - M20,,FALSE
JNL1348,2,2026-02-28,ENT001,805,11565.00,0.00,11565.00,Monthly Payroll - M20,,FALSE
JNL1348,3,2026-02-28,ENT001,100,0.00,96375.00,-96375.00,Monthly Payroll - M20,,FALSE
JNL1348,4,2026-02-28,ENT001,330,0.00,11565.00,-11565.00,Monthly Payroll - M20,,FALSE
JNL1349,1,2026-02-28,ENT001,820,12000.00,0.00,12000.00,Operating Costs & Rent - M20,,FALSE
JNL1349,2,2026-02-28,ENT001,830,3500.00,0.00,3500.00,Operating Costs & Rent - M20,,FALSE
JNL1349,3,2026-02-28,ENT001,100,0.00,15500.00,-15500.00,Operating Costs & Rent - M20,,FALSE
JNL1350,1,2026-02-15,ENT002,100,359800.00,0.00,359800.00,Food Retailing Sales - M20,,FALSE
JNL1350,2,2026-02-15,ENT002,600,0.00,359800.00,-359800.00,Food Retailing Sales - M20,,FALSE
JNL1351,1,2026-02-15,ENT002,700,208684.00,0.00,208684.00,Produce Inventory Purchase - M20,,FALSE
JNL1351,2,2026-02-15,ENT002,100,0.00,208684.00,-208684.00,Produce Inventory Purchase - M20,,FALSE
JNL1352,1,2026-02-28,ENT002,800,57825.00,0.00,57825.00,Monthly Payroll - M20,,FALSE
JNL1352,2,2026-02-28,ENT002,805,6939.00,0.00,6939.00,Monthly Payroll - M20,,FALSE
JNL1352,3,2026-02-28,ENT002,100,0.00,57825.00,-57825.00,Monthly Payroll - M20,,FALSE
JNL1352,4,2026-02-28,ENT002,330,0.00,6939.00,-6939.00,Monthly Payroll - M20,,FALSE
JNL1353,1,2026-02-28,ENT002,820,8500.00,0.00,8500.00,Store Operating Costs - M20,,FALSE
JNL1353,2,2026-02-28,ENT002,810,4200.00,0.00,4200.00,Store Operating Costs - M20,,FALSE
JNL1353,3,2026-02-28,ENT002,100,0.00,12700.00,-12700.00,Store Operating Costs - M20,,FALSE
JNL1354,1,2026-02-15,ENT003,110,244150.00,0.00,244150.00,Freight Service Revenue - M20,,FALSE
JNL1354,2,2026-02-15,ENT003,600,0.00,244150.00,-244150.00,Freight Service Revenue - M20,,FALSE
JNL1355,1,2026-02-15,ENT003,710,68362.00,0.00,68362.00,Fleet Fuel & Maintenance - M20,,FALSE
JNL1355,2,2026-02-15,ENT003,810,6500.00,0.00,6500.00,Fleet Fuel & Maintenance - M20,,FALSE
JNL1355,3,2026-02-15,ENT003,100,0.00,74862.00,-74862.00,Fleet Fuel & Maintenance - M20,,FALSE
JNL1356,1,2026-02-28,ENT003,800,77100.00,0.00,77100.00,Driver Payroll - M20,,FALSE
JNL1356,2,2026-02-28,ENT003,805,9252.00,0.00,9252.00,Driver Payroll - M20,,FALSE
JNL1356,3,2026-02-28,ENT003,100,0.00,77100.00,-77100.00,Driver Payroll - M20,,FALSE
JNL1356,4,2026-02-28,ENT003,330,0.00,9252.00,-9252.00,Driver Payroll - M20,,FALSE
JNL1357,1,2026-02-28,ENT003,890,4500.00,0.00,4500.00,Vehicle Depreciation - M20,,FALSE
JNL1357,2,2026-02-28,ENT003,210,0.00,4500.00,-4500.00,Vehicle Depreciation - M20,,FALSE
JNL1358,1,2026-02-15,ENT004,100,25000.00,0.00,25000.00,Property Rent Collection - M20,,FALSE
JNL1358,2,2026-02-15,ENT004,620,0.00,25000.00,-25000.00,Property Rent Collection - M20,,FALSE
JNL1359,1,2026-02-28,ENT004,895,5200.00,0.00,5200.00,Bank Facility Interest - M20,,FALSE
JNL1359,2,2026-02-28,ENT004,100,0.00,5200.00,-5200.00,Bank Facility Interest - M20,,FALSE
JNL1360,1,2026-02-28,ENT001,180,16000.00,0.00,16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1360,2,2026-02-28,ENT001,650,0.00,16000.00,-16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1361,1,2026-02-28,ENT002,880,10000.00,0.00,10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1361,2,2026-02-28,ENT002,380,0.00,10000.00,-10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1362,1,2026-02-28,ENT003,880,6000.00,0.00,6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1362,2,2026-02-28,ENT003,380,0.00,6000.00,-6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1363,1,2026-02-28,ENT003,180,8500.00,0.00,8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1363,2,2026-02-28,ENT003,600,0.00,8500.00,-8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1364,1,2026-02-28,ENT002,750,8500.00,0.00,8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1364,2,2026-02-28,ENT002,380,0.00,8500.00,-8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1365,1,2026-03-15,ENT001,110,208000.00,0.00,208000.00,Advisory Billings - M21,,FALSE
JNL1365,2,2026-03-15,ENT001,610,0.00,208000.00,-208000.00,Advisory Billings - M21,,FALSE
JNL1366,1,2026-03-28,ENT001,800,97500.00,0.00,97500.00,Monthly Payroll - M21,,FALSE
JNL1366,2,2026-03-28,ENT001,805,11700.00,0.00,11700.00,Monthly Payroll - M21,,FALSE
JNL1366,3,2026-03-28,ENT001,100,0.00,97500.00,-97500.00,Monthly Payroll - M21,,FALSE
JNL1366,4,2026-03-28,ENT001,330,0.00,11700.00,-11700.00,Monthly Payroll - M21,,FALSE
JNL1367,1,2026-03-28,ENT001,820,12000.00,0.00,12000.00,Operating Costs & Rent - M21,,FALSE
JNL1367,2,2026-03-28,ENT001,830,3500.00,0.00,3500.00,Operating Costs & Rent - M21,,FALSE
JNL1367,3,2026-03-28,ENT001,100,0.00,15500.00,-15500.00,Operating Costs & Rent - M21,,FALSE
JNL1368,1,2026-03-15,ENT002,100,364000.00,0.00,364000.00,Food Retailing Sales - M21,,FALSE
JNL1368,2,2026-03-15,ENT002,600,0.00,364000.00,-364000.00,Food Retailing Sales - M21,,FALSE
JNL1369,1,2026-03-15,ENT002,700,211120.00,0.00,211120.00,Produce Inventory Purchase - M21,,FALSE
JNL1369,2,2026-03-15,ENT002,100,0.00,211120.00,-211120.00,Produce Inventory Purchase - M21,,FALSE
JNL1370,1,2026-03-28,ENT002,800,58500.00,0.00,58500.00,Monthly Payroll - M21,,FALSE
JNL1370,2,2026-03-28,ENT002,805,7020.00,0.00,7020.00,Monthly Payroll - M21,,FALSE
JNL1370,3,2026-03-28,ENT002,100,0.00,58500.00,-58500.00,Monthly Payroll - M21,,FALSE
JNL1370,4,2026-03-28,ENT002,330,0.00,7020.00,-7020.00,Monthly Payroll - M21,,FALSE
JNL1371,1,2026-03-28,ENT002,820,8500.00,0.00,8500.00,Store Operating Costs - M21,,FALSE
JNL1371,2,2026-03-28,ENT002,810,4200.00,0.00,4200.00,Store Operating Costs - M21,,FALSE
JNL1371,3,2026-03-28,ENT002,100,0.00,12700.00,-12700.00,Store Operating Costs - M21,,FALSE
JNL1372,1,2026-03-15,ENT003,110,247000.00,0.00,247000.00,Freight Service Revenue - M21,,FALSE
JNL1372,2,2026-03-15,ENT003,600,0.00,247000.00,-247000.00,Freight Service Revenue - M21,,FALSE
JNL1373,1,2026-03-15,ENT003,710,69160.00,0.00,69160.00,Fleet Fuel & Maintenance - M21,,FALSE
JNL1373,2,2026-03-15,ENT003,810,6500.00,0.00,6500.00,Fleet Fuel & Maintenance - M21,,FALSE
JNL1373,3,2026-03-15,ENT003,100,0.00,75660.00,-75660.00,Fleet Fuel & Maintenance - M21,,FALSE
JNL1374,1,2026-03-28,ENT003,800,78000.00,0.00,78000.00,Driver Payroll - M21,,FALSE
JNL1374,2,2026-03-28,ENT003,805,9360.00,0.00,9360.00,Driver Payroll - M21,,FALSE
JNL1374,3,2026-03-28,ENT003,100,0.00,78000.00,-78000.00,Driver Payroll - M21,,FALSE
JNL1374,4,2026-03-28,ENT003,330,0.00,9360.00,-9360.00,Driver Payroll - M21,,FALSE
JNL1375,1,2026-03-28,ENT003,890,4500.00,0.00,4500.00,Vehicle Depreciation - M21,,FALSE
JNL1375,2,2026-03-28,ENT003,210,0.00,4500.00,-4500.00,Vehicle Depreciation - M21,,FALSE
JNL1376,1,2026-03-15,ENT004,100,25000.00,0.00,25000.00,Property Rent Collection - M21,,FALSE
JNL1376,2,2026-03-15,ENT004,620,0.00,25000.00,-25000.00,Property Rent Collection - M21,,FALSE
JNL1377,1,2026-03-28,ENT004,895,5200.00,0.00,5200.00,Bank Facility Interest - M21,,FALSE
JNL1377,2,2026-03-28,ENT004,100,0.00,5200.00,-5200.00,Bank Facility Interest - M21,,FALSE
JNL1378,1,2026-03-28,ENT001,180,16000.00,0.00,16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1378,2,2026-03-28,ENT001,650,0.00,16000.00,-16000.00,Intercompany Management Fees Charged,GROUP,TRUE
JNL1379,1,2026-03-28,ENT002,880,10000.00,0.00,10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1379,2,2026-03-28,ENT002,380,0.00,10000.00,-10000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1380,1,2026-03-28,ENT003,880,6000.00,0.00,6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1380,2,2026-03-28,ENT003,380,0.00,6000.00,-6000.00,Intercompany Management Fee Incurred,ENT001,TRUE
JNL1381,1,2026-03-28,ENT003,180,8500.00,0.00,8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1381,2,2026-03-28,ENT003,600,0.00,8500.00,-8500.00,Internal Logistics Billed to Draynor,ENT002,TRUE
JNL1382,1,2026-03-28,ENT002,750,8500.00,0.00,8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1382,2,2026-03-28,ENT002,380,0.00,8500.00,-8500.00,Intercompany Freight Costs,ENT003,TRUE
JNL1383,1,2026-04-15,ENT001,110,210400.00,0.00,210400.00,Advisory Billings - M22,,FALSE
JNL1383,2,2026-04-15,ENT001,610,0.00,210400.00,-210400.00,Advisory Billings - M22,,FALSE
JNL1384,1,2026-04-28,ENT001,800,98625.00,0.00,98625.00,Monthly Payroll - M22,,FALSE
JNL1384,2,2026-04-28,ENT001,805,11835.00,0.00,11835.00,Monthly Payroll - M22,,FALSE
JNL1384,3,2026-04-28,ENT001,100,0.00,98625.00,-98625.00,Monthly Payroll - M22,,FALSE
JNL1384,4,2026-04-28,ENT001,330,0.00,11835.00,-11835.00,Monthly Payroll - M22,,FALSE
JNL1385,1,2026-04-28,ENT001,820,12000.00,0.00,12000.00,Operating Costs & Rent - M22,,FALSE
JNL1385,2,2026-04-28,ENT001,830,3500.00,0.00,3500.00,Operating Costs & Rent - M22,,FALSE
JNL1385,3,2026-04-28,ENT001,100,0.00,15500.00,-15500.00,Operating Costs & Rent - M22,,FALSE
JNL1386,1,2026-04-15,ENT002,100,368200.00,0.00,368200.00,Food Retailing Sales - M22,,FALSE
JNL1386,2,2026-04-15,ENT002,600,0.00,368200.00,-368200.00,Food Retailing Sales - M22,,FALSE
JNL1387,1,2026-04-15,ENT002,700,213556.00,0.00,213556.00,Produce Inventory Purchase - M22,,FALSE
JNL1387,2,2026-04-15,ENT002,100,0.00,213556.00,-213556.00,Produce Inventory Purchase - M22,,FALSE
